Scenario,Seed,Customers,Vehicles,Capacity,SimTime,Preset,Swarm,Iterations,QPSO_BestFit,QPSO_MeanFit,QPSO_Time_h,QPSO_Dist_km,QPSO_Compute_ms,QPSO_Feas_pct,PSO_BestFit,PSO_MeanFit,PSO_Time_h,PSO_Dist_km,PSO_Compute_ms,PSO_Feas_pct,GNN_BestFit,GNN_MeanFit,GNN_Time_h,GNN_Dist_km,GNN_Compute_ms,GNN_Feas_pct,QPSO_vs_PSO_FitImp_%,QPSO_vs_PSO_TimeImp_%,PSO_Winner,QPSO_vs_GNN_FitImp_%,QPSO_vs_GNN_TimeImp_%,GNN_Winner
611,20750,10,5,80.9,9.0,rush_hour,36,69,12.1,12.1,12.1,349.01,93.9,100.0,12.49,12.49,12.49,354.96,72.36,100.0,15.51,15.51,15.51,422.56,0.01,100.0,3.05,3.05,QPSO,21.96,21.96,QPSO
612,92348,10,4,74.0,8.0,rush_hour,37,44,15.76,15.76,15.76,516.1,57.44,100.0,16.44,16.44,16.44,577.78,61.57,100.0,18.99,18.99,18.99,681.3,0.03,100.0,4.15,4.15,QPSO,17.02,17.02,QPSO
613,72197,17,6,79.6,13.0,uniform,28,55,14.0,14.0,14.0,588.54,57.67,100.0,17.46,17.46,17.46,781.33,39.88,100.0,18.84,18.84,18.84,853.61,0.01,100.0,19.79,19.79,QPSO,25.67,25.67,QPSO
614,51436,17,4,106.9,8.5,rush_hour,28,73,21.15,21.15,21.15,654.2,79.64,100.0,24.87,24.87,24.87,754.62,63.68,100.0,26.73,26.73,26.73,860.48,0.05,100.0,14.97,14.97,QPSO,20.89,20.89,QPSO
615,88294,13,5,89.5,9.0,uniform,45,42,11.02,11.02,11.02,447.95,43.5,100.0,12.21,12.21,12.21,478.45,37.09,100.0,11.02,11.02,11.02,447.95,0.01,100.0,9.74,9.74,QPSO,0.0,0.0,Tie
616,98612,18,6,82.7,8.5,rush_hour,26,53,25.41,25.41,25.41,588.96,56.45,100.0,29.4,29.4,29.4,732.33,50.21,100.0,26.48,26.48,26.48,607.51,0.05,100.0,13.56,13.56,QPSO,4.04,4.04,QPSO
617,15801,13,4,86.2,9.0,incident,28,65,10.59,10.59,10.59,428.6,77.67,100.0,10.24,10.24,10.24,422.32,68.52,100.0,12.81,12.81,12.81,540.73,0.01,100.0,-3.48,-3.48,Classical PSO,17.32,17.32,QPSO
618,32862,10,5,99.1,13.0,incident,44,49,8.26,8.26,8.26,323.69,62.88,100.0,8.26,8.26,8.26,323.69,41.97,100.0,11.35,11.35,11.35,438.7,0.0,100.0,0.0,-0.0,Tie,27.18,27.18,QPSO
619,49679,11,4,77.9,18.0,incident,35,80,13.1,13.1,13.1,501.31,81.73,100.0,14.19,14.19,14.19,530.79,78.0,100.0,18.58,18.58,18.58,776.54,0.01,100.0,7.68,7.68,QPSO,29.49,29.49,QPSO
620,8871,10,5,102.2,17.5,uniform,29,71,9.57,9.57,9.57,357.95,68.2,100.0,9.57,9.57,9.57,357.95,58.93,100.0,11.01,11.01,11.01,469.22,0.0,100.0,-0.0,0.0,Tie,13.05,13.05,QPSO
621,31497,15,5,110.3,18.0,uniform,25,64,13.74,13.74,13.74,589.4,81.1,100.0,14.42,14.42,14.42,623.56,79.98,100.0,16.72,16.72,16.72,729.63,0.07,100.0,4.69,4.69,QPSO,17.85,17.85,QPSO
622,47945,12,4,114.9,18.0,rush_hour,42,58,8.79,8.79,8.79,360.85,63.96,100.0,10.63,10.63,10.63,501.98,57.61,100.0,10.93,10.93,10.93,483.8,0.01,100.0,17.3,17.3,QPSO,19.6,19.6,QPSO
623,72137,17,5,98.3,9.0,incident,39,57,14.62,14.62,14.62,557.1,76.39,100.0,15.38,15.38,15.38,581.26,56.98,100.0,22.78,22.78,22.78,894.24,0.01,100.0,4.99,4.99,QPSO,35.85,35.85,QPSO
624,79470,18,7,73.4,13.0,rush_hour,33,74,15.43,15.43,15.43,653.56,108.57,100.0,14.58,14.58,14.58,635.23,65.25,100.0,18.35,18.35,18.35,833.13,0.01,100.0,-5.88,-5.88,Classical PSO,15.9,15.9,QPSO
625,49118,17,5,108.8,18.0,uniform,25,79,14.85,14.85,14.85,577.84,102.25,100.0,17.35,17.35,17.35,634.88,57.84,100.0,19.25,19.25,19.25,732.87,0.01,100.0,14.42,14.42,QPSO,22.88,22.88,QPSO
626,48720,19,6,86.0,18.0,incident,37,52,17.15,17.15,17.15,667.62,88.31,100.0,15.68,15.68,15.68,675.85,68.13,100.0,21.27,21.27,21.27,861.36,0.01,100.0,-9.43,-9.43,Classical PSO,19.37,19.37,QPSO
627,69690,20,5,108.3,17.5,rush_hour,35,66,12.66,12.66,12.66,524.82,145.07,100.0,14.0,14.0,14.0,602.79,112.73,100.0,16.9,16.9,16.9,761.61,0.01,100.0,9.55,9.55,QPSO,25.09,25.09,QPSO
628,85004,15,6,74.8,8.0,uniform,30,42,14.46,14.46,14.46,597.82,63.3,100.0,14.46,14.46,14.46,597.82,52.44,100.0,17.84,17.84,17.84,731.92,0.01,100.0,0.0,0.0,Tie,18.92,18.92,QPSO
629,27486,11,4,79.6,17.5,incident,37,71,8.86,8.86,8.86,365.35,83.3,100.0,8.86,8.86,8.86,365.35,93.92,100.0,10.94,10.94,10.94,458.33,0.0,100.0,0.0,-0.0,Tie,19.03,19.03,QPSO
630,69920,19,7,72.5,17.5,incident,27,40,18.98,18.98,18.98,802.76,53.69,100.0,19.56,19.56,19.56,843.84,48.48,100.0,21.77,21.77,21.77,918.81,0.01,100.0,2.94,2.94,QPSO,12.78,12.78,QPSO
631,28359,20,5,116.4,13.0,incident,26,63,14.21,14.21,14.21,541.66,80.92,100.0,14.87,14.87,14.87,569.81,93.54,100.0,18.97,18.97,18.97,726.77,0.01,100.0,4.45,4.45,QPSO,25.12,25.12,QPSO
632,74140,16,4,109.7,17.5,rush_hour,41,42,10.75,10.75,10.75,439.71,50.77,100.0,12.59,12.59,12.59,560.98,36.24,100.0,12.77,12.77,12.77,551.25,0.01,100.0,14.62,14.62,QPSO,15.83,15.83,QPSO
633,97246,11,4,73.9,17.5,uniform,28,54,13.12,13.12,13.12,487.47,52.33,100.0,13.12,13.12,13.12,487.47,45.96,100.0,15.23,15.23,15.23,589.06,0.0,100.0,-0.0,0.0,Tie,13.85,13.85,QPSO
634,70685,16,6,79.7,17.5,incident,30,75,15.54,15.54,15.54,679.21,88.15,100.0,16.69,16.69,16.69,741.47,71.2,100.0,20.0,20.0,20.0,813.81,0.01,100.0,6.9,6.9,QPSO,22.32,22.32,QPSO
635,99198,18,5,107.3,18.0,rush_hour,38,46,14.26,14.26,14.26,647.6,70.29,100.0,14.74,14.74,14.74,688.75,39.87,100.0,18.22,18.22,18.22,864.99,0.07,100.0,3.28,3.28,QPSO,21.74,21.74,QPSO
636,22864,12,4,95.2,17.5,incident,39,62,6.89,6.89,6.89,299.8,67.87,100.0,7.46,7.46,7.46,332.85,63.42,100.0,10.27,10.27,10.27,438.71,0.01,100.0,7.6,7.6,QPSO,32.89,32.89,QPSO
637,42307,18,5,112.2,18.0,rush_hour,35,78,12.87,12.87,12.87,523.34,95.15,100.0,14.42,14.42,14.42,587.66,97.34,100.0,19.96,19.96,19.96,871.6,0.01,100.0,10.76,10.76,QPSO,35.52,35.52,QPSO
638,32551,19,6,88.8,9.0,rush_hour,39,65,23.95,23.95,23.95,628.02,78.06,100.0,25.99,25.99,25.99,692.62,50.42,100.0,27.32,27.32,27.32,734.13,0.01,100.0,7.84,7.84,QPSO,12.33,12.33,QPSO
639,1025,10,5,99.8,8.5,rush_hour,25,59,13.54,13.54,13.54,341.58,51.37,100.0,13.54,13.54,13.54,341.58,48.48,100.0,16.36,16.36,16.36,455.85,0.0,100.0,0.0,-0.0,Tie,17.23,17.23,QPSO
640,30083,13,5,71.1,17.5,incident,42,76,15.1,15.1,15.1,529.51,83.28,100.0,14.28,14.28,14.28,502.92,68.88,100.0,18.97,18.97,18.97,709.62,0.03,100.0,-5.8,-5.8,Classical PSO,20.38,20.38,QPSO
641,75922,12,5,71.9,8.5,uniform,33,63,12.62,12.62,12.62,506.28,59.39,100.0,13.4,13.4,13.4,550.72,48.77,100.0,14.33,14.33,14.33,586.62,0.0,100.0,5.85,5.85,QPSO,11.93,11.93,QPSO
642,77304,13,5,82.8,8.0,incident,37,76,12.46,12.46,12.46,447.7,95.72,100.0,12.93,12.93,12.93,481.19,67.19,100.0,14.83,14.83,14.83,554.34,0.01,100.0,3.61,3.61,QPSO,15.97,15.97,QPSO
643,29499,11,3,109.6,13.0,incident,43,46,10.71,10.71,10.71,439.13,56.88,100.0,10.41,10.41,10.41,436.57,59.82,100.0,13.03,13.03,13.03,550.98,0.03,100.0,-2.9,-2.9,Classical PSO,17.82,17.82,QPSO
644,79018,20,7,71.9,8.0,uniform,35,62,17.03,17.03,17.03,676.76,127.53,100.0,20.3,20.3,20.3,849.85,102.18,100.0,21.07,21.07,21.07,881.59,0.01,100.0,16.09,16.09,QPSO,19.16,19.16,QPSO
645,57925,16,4,113.5,18.0,incident,44,40,10.32,10.32,10.32,483.15,70.38,100.0,9.64,9.64,9.64,413.93,47.03,100.0,13.13,13.13,13.13,623.93,0.01,100.0,-7.01,-7.01,Classical PSO,21.4,21.4,QPSO
646,84084,20,7,72.7,9.0,incident,43,49,17.2,17.2,17.2,775.78,68.91,100.0,20.76,20.76,20.76,952.96,62.84,100.0,21.34,21.34,21.34,959.09,0.07,100.0,17.15,17.15,QPSO,19.41,19.41,QPSO
647,43838,18,6,77.7,13.0,incident,43,72,14.11,14.11,14.11,618.95,113.91,100.0,16.32,16.32,16.32,704.62,81.5,100.0,18.54,18.54,18.54,831.33,0.01,100.0,13.54,13.54,QPSO,23.92,23.92,QPSO
648,12807,13,5,84.5,8.5,uniform,35,45,9.09,9.09,9.09,334.62,44.65,100.0,9.63,9.63,9.63,348.81,48.83,100.0,10.09,10.09,10.09,375.62,0.01,100.0,5.6,5.6,QPSO,9.86,9.86,QPSO
649,63371,19,5,97.4,8.0,rush_hour,41,67,20.25,20.25,20.25,579.58,76.04,100.0,23.27,23.27,23.27,700.04,55.03,100.0,24.74,24.74,24.74,687.66,0.01,100.0,12.98,12.98,QPSO,18.13,18.13,QPSO
650,92471,12,4,94.0,13.0,rush_hour,45,76,8.94,8.94,8.94,366.27,88.11,100.0,9.51,9.51,9.51,404.67,59.79,100.0,12.86,12.86,12.86,579.71,0.01,100.0,6.04,6.04,QPSO,30.51,30.51,QPSO
651,26703,18,6,82.1,13.0,rush_hour,43,45,15.82,15.82,15.82,750.96,55.01,100.0,17.44,17.44,17.44,830.99,44.14,100.0,21.34,21.34,21.34,986.64,0.01,100.0,9.26,9.26,QPSO,25.86,25.86,QPSO
652,15749,20,6,91.2,8.5,rush_hour,36,78,25.36,25.36,25.36,617.97,108.62,100.0,33.45,33.45,33.45,846.99,85.9,100.0,34.93,34.93,34.93,958.36,0.04,100.0,24.2,24.2,QPSO,27.41,27.41,QPSO
653,86905,10,5,78.5,17.5,rush_hour,44,49,8.39,8.39,8.39,374.58,80.35,100.0,8.39,8.39,8.39,374.58,40.34,100.0,11.81,11.81,11.81,544.96,0.0,100.0,0.0,0.0,Tie,28.97,28.97,QPSO
654,58732,10,5,80.0,8.5,incident,27,47,10.24,10.24,10.24,412.11,39.98,100.0,10.2,10.2,10.2,419.36,41.86,100.0,10.56,10.56,10.56,417.57,0.01,100.0,-0.37,-0.37,Classical PSO,3.06,3.06,QPSO
655,97938,10,3,117.4,9.0,uniform,35,47,9.34,9.34,9.34,406.79,42.11,100.0,9.97,9.97,9.97,430.51,35.64,100.0,12.74,12.74,12.74,499.39,0.0,100.0,6.38,6.38,QPSO,26.7,26.7,QPSO
656,40992,17,6,71.1,18.0,incident,31,53,15.86,15.86,15.86,664.08,64.94,100.0,18.26,18.26,18.26,744.1,46.75,100.0,19.27,19.27,19.27,848.63,0.01,100.0,13.15,13.15,QPSO,17.71,17.71,QPSO
657,72620,18,5,97.4,18.0,incident,25,64,14.36,14.36,14.36,585.66,74.33,100.0,14.94,14.94,14.94,594.59,54.23,100.0,20.12,20.12,20.12,852.49,0.01,100.0,3.89,3.89,QPSO,28.62,28.62,QPSO
658,77415,20,7,82.8,9.0,uniform,44,57,13.88,13.88,13.88,603.95,73.29,100.0,15.4,15.4,15.4,650.55,50.5,100.0,17.89,17.89,17.89,743.76,0.01,100.0,9.86,9.86,QPSO,22.4,22.4,QPSO
659,7957,17,6,73.3,18.0,incident,36,46,18.52,18.52,18.52,724.58,67.69,100.0,21.74,21.74,21.74,866.79,60.92,100.0,23.13,23.13,23.13,933.25,0.08,100.0,14.82,14.82,QPSO,19.92,19.92,QPSO
660,3500,14,5,81.6,17.5,incident,28,60,11.56,11.56,11.56,529.63,74.64,100.0,12.28,12.28,12.28,522.56,81.96,100.0,15.57,15.57,15.57,682.08,0.01,100.0,5.92,5.92,QPSO,25.79,25.79,QPSO
661,64525,19,6,79.3,17.5,incident,25,42,17.53,17.53,17.53,665.92,32.02,100.0,17.54,17.54,17.54,698.38,23.04,100.0,21.2,21.2,21.2,875.14,0.01,100.0,0.05,0.05,QPSO,17.3,17.3,QPSO
662,33426,18,6,86.7,18.0,uniform,25,62,14.84,14.84,14.84,603.26,55.01,100.0,17.01,17.01,17.01,740.95,37.55,100.0,18.21,18.21,18.21,781.69,0.01,100.0,12.76,12.76,QPSO,18.46,18.46,QPSO
663,90694,15,4,101.3,17.5,rush_hour,26,80,11.72,11.72,11.72,494.24,81.61,100.0,14.07,14.07,14.07,567.59,59.0,100.0,14.13,14.13,14.13,595.45,0.01,100.0,16.68,16.68,QPSO,17.05,17.05,QPSO
664,34774,16,5,117.2,8.5,uniform,35,65,11.95,11.95,11.95,504.88,67.31,100.0,14.29,14.29,14.29,637.71,59.49,100.0,13.74,13.74,13.74,604.11,0.01,100.0,16.36,16.36,QPSO,13.02,13.02,QPSO
665,87105,12,5,106.5,18.0,incident,45,54,15.59,15.59,15.59,592.07,43.96,100.0,14.13,14.13,14.13,550.66,34.49,100.0,17.67,17.67,17.67,752.93,0.01,100.0,-10.36,-10.36,Classical PSO,11.74,11.74,QPSO
666,55700,13,5,91.3,17.5,rush_hour,39,74,13.5,13.5,13.5,593.91,73.88,100.0,13.05,13.05,13.05,519.98,51.43,100.0,16.3,16.3,16.3,732.68,0.06,100.0,-3.43,-3.43,Classical PSO,17.17,17.17,QPSO
667,18271,13,4,99.1,8.5,rush_hour,41,48,15.17,15.17,15.17,401.21,33.59,100.0,15.63,15.63,15.63,430.22,28.37,100.0,19.95,19.95,19.95,594.15,0.01,100.0,2.96,2.96,QPSO,23.95,23.95,QPSO
668,57369,12,4,85.9,8.5,rush_hour,29,41,16.18,16.18,16.18,359.49,21.81,100.0,17.11,17.11,17.11,342.97,19.53,100.0,16.95,16.95,16.95,414.52,0.01,100.0,5.41,5.41,QPSO,4.52,4.52,QPSO
669,42771,16,5,85.2,8.5,uniform,28,48,14.36,14.36,14.36,659.75,37.83,100.0,15.68,15.68,15.68,685.35,27.82,100.0,19.77,19.77,19.77,851.34,0.01,100.0,8.41,8.41,QPSO,27.38,27.38,QPSO
670,25215,10,5,100.3,8.5,incident,32,54,8.68,8.68,8.68,355.24,28.84,100.0,8.68,8.68,8.68,355.24,31.58,100.0,11.9,11.9,11.9,537.8,0.48,100.0,0.0,0.0,Tie,27.06,27.06,QPSO
671,91095,10,5,74.0,8.5,incident,44,70,9.8,9.8,9.8,371.19,42.08,100.0,9.8,9.8,9.8,371.19,56.97,100.0,13.23,13.23,13.23,525.52,0.21,100.0,0.0,0.0,Tie,25.96,25.96,QPSO
672,94325,20,7,79.2,13.0,rush_hour,29,50,13.27,13.27,13.27,509.0,31.5,100.0,16.32,16.32,16.32,607.43,20.36,100.0,17.44,17.44,17.44,698.91,0.01,100.0,18.71,18.71,QPSO,23.94,23.94,QPSO
673,26330,13,4,90.4,9.0,rush_hour,32,52,18.43,18.43,18.43,445.82,40.78,100.0,22.09,22.09,22.09,615.64,28.43,100.0,25.11,25.11,25.11,671.62,0.06,100.0,16.57,16.57,QPSO,26.63,26.63,QPSO
674,27812,11,4,116.4,17.5,rush_hour,35,69,7.79,7.79,7.79,351.01,50.17,100.0,8.36,8.36,8.36,404.61,37.2,100.0,10.65,10.65,10.65,503.19,0.06,100.0,6.89,6.89,QPSO,26.89,26.89,QPSO
675,33346,16,5,108.8,18.0,rush_hour,37,79,12.5,12.5,12.5,514.12,55.46,100.0,12.38,12.38,12.38,519.65,44.54,100.0,15.51,15.51,15.51,675.18,0.01,100.0,-0.98,-0.98,Classical PSO,19.4,19.4,QPSO
676,98316,19,5,96.0,13.0,uniform,32,73,17.45,17.45,17.45,761.08,55.5,100.0,19.4,19.4,19.4,792.69,46.22,100.0,19.64,19.64,19.64,873.18,0.01,100.0,10.04,10.04,QPSO,11.13,11.13,QPSO
677,71499,16,5,97.9,8.5,rush_hour,39,65,21.88,21.88,21.88,572.66,55.11,100.0,21.83,21.83,21.83,615.99,36.86,100.0,24.04,24.04,24.04,643.53,0.01,100.0,-0.22,-0.22,Classical PSO,8.99,8.99,QPSO
678,40918,14,5,78.3,17.5,uniform,41,49,13.39,13.39,13.39,499.42,33.22,100.0,12.3,12.3,12.3,468.26,32.64,100.0,18.19,18.19,18.19,722.04,0.01,100.0,-8.84,-8.84,Classical PSO,26.39,26.39,QPSO
679,61762,20,7,74.5,8.5,incident,42,48,19.11,19.11,19.11,778.99,54.19,100.0,21.21,21.21,21.21,857.34,29.38,100.0,22.34,22.34,22.34,850.77,0.01,100.0,9.92,9.92,QPSO,14.45,14.45,QPSO
680,52520,16,5,92.5,13.0,incident,31,69,14.24,14.24,14.24,547.82,50.96,100.0,14.62,14.62,14.62,569.11,29.71,100.0,17.78,17.78,17.78,721.33,0.01,100.0,2.57,2.57,QPSO,19.92,19.92,QPSO
681,12820,14,4,104.6,18.0,incident,28,45,12.58,12.58,12.58,464.07,58.18,100.0,14.7,14.7,14.7,591.36,61.32,100.0,15.17,15.17,15.17,641.76,0.01,100.0,14.45,14.45,QPSO,17.07,17.07,QPSO
682,15963,17,6,74.3,18.0,incident,44,50,19.26,19.26,19.26,742.26,105.29,100.0,20.73,20.73,20.73,862.02,76.93,100.0,23.5,23.5,23.5,879.84,0.01,100.0,7.09,7.09,QPSO,18.04,18.04,QPSO
683,50634,18,7,72.2,9.0,incident,29,50,19.16,19.16,19.16,778.41,79.86,100.0,18.41,18.41,18.41,739.41,61.27,100.0,22.15,22.15,22.15,926.15,0.06,100.0,-4.09,-4.09,Classical PSO,13.47,13.47,QPSO
684,19953,12,5,91.0,18.0,rush_hour,34,80,12.03,12.03,12.03,523.41,82.91,100.0,12.03,12.03,12.03,523.41,114.95,100.0,14.06,14.06,14.06,590.11,0.04,100.0,0.0,0.0,Tie,14.41,14.41,QPSO
685,24684,11,3,118.0,17.5,rush_hour,25,69,7.5,7.5,7.5,283.54,75.66,100.0,7.5,7.5,7.5,283.54,71.83,100.0,11.23,11.23,11.23,475.27,0.01,100.0,0.0,0.0,Tie,33.23,33.23,QPSO
686,66225,17,5,100.4,8.5,uniform,43,70,13.27,13.27,13.27,583.59,87.85,100.0,14.19,14.19,14.19,612.29,89.0,100.0,20.48,20.48,20.48,902.37,0.01,100.0,6.47,6.47,QPSO,35.19,35.19,QPSO
687,60472,16,6,74.0,8.5,incident,33,79,16.48,16.48,16.48,634.86,88.03,100.0,19.31,19.31,19.31,813.34,66.86,100.0,20.99,20.99,20.99,868.41,0.01,100.0,14.69,14.69,QPSO,21.49,21.49,QPSO
688,83396,18,7,72.4,8.0,incident,36,42,18.59,18.59,18.59,648.51,43.12,100.0,20.82,20.82,20.82,724.62,36.92,100.0,24.77,24.77,24.77,891.48,0.01,100.0,10.72,10.72,QPSO,24.95,24.95,QPSO
689,20054,10,3,86.6,8.0,uniform,38,51,10.32,10.32,10.32,471.25,56.25,100.0,10.6,10.6,10.6,440.04,40.59,100.0,12.7,12.7,12.7,488.81,0.0,100.0,2.65,2.65,QPSO,18.76,18.76,QPSO
690,22146,20,5,100.6,13.0,incident,43,63,16.18,16.18,16.18,664.01,103.55,100.0,20.18,20.18,20.18,868.68,66.57,100.0,21.53,21.53,21.53,963.05,0.01,100.0,19.8,19.8,QPSO,24.83,24.83,QPSO
691,5697,11,5,86.1,8.0,rush_hour,42,44,13.45,13.45,13.45,385.69,39.47,100.0,15.19,15.19,15.19,481.8,38.25,100.0,20.21,20.21,20.21,545.03,0.01,100.0,11.43,11.43,QPSO,33.46,33.46,QPSO
692,39382,17,6,76.1,9.0,incident,38,73,16.27,16.27,16.27,671.08,81.32,100.0,15.84,15.84,15.84,656.39,83.02,100.0,22.57,22.57,22.57,889.19,0.01,100.0,-2.75,-2.75,Classical PSO,27.9,27.9,QPSO
693,28504,13,5,75.5,13.0,incident,44,58,11.72,11.72,11.72,479.47,71.82,100.0,12.9,12.9,12.9,547.95,53.84,100.0,11.81,11.81,11.81,484.89,0.01,100.0,9.11,9.11,QPSO,0.73,0.73,QPSO
694,56974,19,6,83.0,8.5,incident,43,71,17.64,17.64,17.64,772.51,87.45,100.0,19.43,19.43,19.43,772.78,60.43,100.0,19.32,19.32,19.32,857.55,0.01,100.0,9.18,9.18,QPSO,8.66,8.66,QPSO
695,69118,20,6,94.6,17.5,uniform,34,52,15.02,15.02,15.02,585.03,70.07,100.0,16.54,16.54,16.54,629.57,38.96,100.0,16.24,16.24,16.24,628.5,0.01,100.0,9.16,9.16,QPSO,7.48,7.48,QPSO
696,1207,11,3,93.2,18.0,uniform,44,66,10.54,10.54,10.54,390.64,87.32,100.0,11.39,11.39,11.39,459.75,51.69,100.0,12.47,12.47,12.47,470.24,0.01,100.0,7.5,7.5,QPSO,15.47,15.47,QPSO
697,55269,10,5,87.5,8.5,uniform,45,52,8.09,8.09,8.09,330.47,67.26,100.0,8.13,8.13,8.13,326.15,49.03,100.0,10.55,10.55,10.55,414.52,0.01,100.0,0.42,0.42,QPSO,23.29,23.29,QPSO
698,91441,14,5,109.5,9.0,incident,42,60,11.72,11.72,11.72,474.08,80.15,100.0,12.39,12.39,12.39,544.4,66.82,100.0,13.55,13.55,13.55,581.05,0.01,100.0,5.4,5.4,QPSO,13.54,13.54,QPSO
699,1803,11,4,87.1,8.5,uniform,35,61,13.42,13.42,13.42,504.6,66.97,100.0,13.55,13.55,13.55,511.37,42.34,100.0,15.16,15.16,15.16,530.35,0.0,100.0,0.95,0.95,QPSO,11.46,11.46,QPSO
700,89142,17,4,109.9,13.0,uniform,45,69,11.66,11.66,11.66,499.04,86.17,100.0,14.86,14.86,14.86,576.58,60.15,100.0,15.6,15.6,15.6,662.1,0.01,100.0,21.54,21.54,QPSO,25.23,25.23,QPSO
701,71381,15,5,109.2,18.0,uniform,41,59,13.86,13.86,13.86,500.14,98.16,100.0,12.58,12.58,12.58,478.17,92.89,100.0,16.05,16.05,16.05,657.61,0.01,100.0,-10.18,-10.18,Classical PSO,13.67,13.67,QPSO
702,75048,20,6,97.8,8.5,incident,35,62,18.42,18.42,18.42,752.92,104.76,100.0,19.25,19.25,19.25,769.79,100.29,100.0,22.04,22.04,22.04,891.91,0.01,100.0,4.29,4.29,QPSO,16.41,16.41,QPSO
703,9678,12,4,112.0,13.0,incident,42,50,11.15,11.15,11.15,520.06,62.69,100.0,11.47,11.47,11.47,524.33,40.97,100.0,13.82,13.82,13.82,629.59,0.01,100.0,2.83,2.83,QPSO,19.36,19.36,QPSO
704,75839,19,6,79.4,9.0,incident,35,42,17.11,17.11,17.11,714.36,63.4,100.0,17.64,17.64,17.64,748.14,44.44,100.0,22.01,22.01,22.01,974.61,0.01,100.0,2.99,2.99,QPSO,22.26,22.26,QPSO
705,36585,16,5,94.9,9.0,rush_hour,34,53,21.1,21.1,21.1,677.49,55.08,100.0,22.63,22.63,22.63,679.81,51.76,100.0,25.38,25.38,25.38,807.53,0.04,100.0,6.74,6.74,QPSO,16.86,16.86,QPSO
706,69825,14,5,75.6,8.5,uniform,39,72,14.83,14.83,14.83,605.01,79.59,100.0,14.98,14.98,14.98,598.93,59.92,100.0,17.52,17.52,17.52,729.73,0.01,100.0,1.01,1.01,QPSO,15.33,15.33,QPSO
707,4268,17,6,79.5,18.0,incident,34,60,16.79,16.79,16.79,748.72,68.93,100.0,16.01,16.01,16.01,675.09,47.89,100.0,17.25,17.25,17.25,722.11,0.01,100.0,-4.84,-4.84,Classical PSO,2.69,2.69,QPSO
708,19781,11,4,80.3,13.0,rush_hour,41,47,9.3,9.3,9.3,378.6,46.04,100.0,9.3,9.3,9.3,378.6,40.06,100.0,12.69,12.69,12.69,542.21,0.0,100.0,0.0,0.0,Tie,26.7,26.7,QPSO
709,1538,14,4,104.4,9.0,rush_hour,26,46,18.76,18.76,18.76,508.97,52.64,100.0,17.31,17.31,17.31,450.2,45.64,100.0,22.99,22.99,22.99,626.85,0.01,100.0,-8.38,-8.38,Classical PSO,18.38,18.38,QPSO
710,69233,20,8,71.1,18.0,uniform,35,52,19.71,19.71,19.71,815.78,62.66,100.0,20.23,20.23,20.23,819.92,51.37,100.0,23.89,23.89,23.89,936.83,0.01,100.0,2.56,2.56,QPSO,17.51,17.51,QPSO
711,26237,14,5,96.6,18.0,uniform,33,49,10.74,10.74,10.74,450.12,63.48,100.0,11.23,11.23,11.23,471.7,51.62,100.0,14.59,14.59,14.59,587.99,0.01,100.0,4.43,4.43,QPSO,26.42,26.42,QPSO
712,21643,14,5,70.8,8.5,incident,36,75,11.71,11.71,11.71,405.12,82.79,100.0,11.71,11.71,11.71,405.12,68.09,100.0,14.41,14.41,14.41,496.4,0.01,100.0,0.0,0.0,Tie,18.72,18.72,QPSO
713,42744,14,4,117.2,17.5,uniform,30,44,12.08,12.08,12.08,452.27,45.43,100.0,13.96,13.96,13.96,564.43,37.5,100.0,13.04,13.04,13.04,515.51,0.01,100.0,13.45,13.45,QPSO,7.39,7.39,QPSO
714,41812,19,5,97.0,8.5,uniform,40,43,17.49,17.49,17.49,708.29,53.83,100.0,19.75,19.75,19.75,893.42,33.25,100.0,20.64,20.64,20.64,821.92,0.01,100.0,11.41,11.41,QPSO,15.26,15.26,QPSO
715,14884,16,6,74.3,8.5,incident,44,77,16.15,16.15,16.15,616.61,94.09,100.0,17.63,17.63,17.63,704.79,63.8,100.0,21.82,21.82,21.82,864.82,0.01,100.0,8.38,8.38,QPSO,25.95,25.95,QPSO
716,83505,17,5,85.6,18.0,incident,42,45,12.53,12.53,12.53,551.36,65.3,100.0,15.0,15.0,15.0,616.93,38.53,100.0,16.8,16.8,16.8,722.86,0.01,100.0,16.45,16.45,QPSO,25.38,25.38,QPSO
717,62039,19,7,74.6,8.0,rush_hour,34,69,30.07,30.07,30.07,807.29,123.56,100.0,32.47,32.47,32.47,855.07,74.86,100.0,37.2,37.2,37.2,1060.22,0.01,100.0,7.41,7.41,QPSO,19.18,19.18,QPSO
718,62675,13,5,77.2,9.0,rush_hour,30,61,17.34,17.34,17.34,528.63,53.37,100.0,17.77,17.77,17.77,539.11,57.95,100.0,21.43,21.43,21.43,627.15,0.01,100.0,2.45,2.45,QPSO,19.1,19.1,QPSO
719,43567,17,6,71.5,8.0,rush_hour,40,69,25.14,25.14,25.14,731.3,80.79,100.0,25.07,25.07,25.07,705.63,63.79,100.0,29.41,29.41,29.41,845.53,0.01,100.0,-0.28,-0.28,Classical PSO,14.5,14.5,QPSO
720,23387,14,4,100.2,17.5,uniform,37,46,11.32,11.32,11.32,455.82,42.72,100.0,13.33,13.33,13.33,539.09,42.28,100.0,17.46,17.46,17.46,725.76,0.01,100.0,15.04,15.04,QPSO,35.14,35.14,QPSO
